"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","186","A blank password asks for the password","SauceDemoSuite","Wed Sep 23 06:05:56 UTC 2026","passed","Wed Sep 23 06:05:56 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginWithBlankPassword"
"","530","The complete page shows the dispatch message","SauceDemoSuite","Wed Sep 23 06:06:25 UTC 2026","passed","Wed Sep 23 06:06:25 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCompletePageShowsDispatchMessage"
"","116","The same product cannot be added a second time while it is in the cart","SauceDemoSuite","Wed Sep 23 06:06:08 UTC 2026","passed","Wed Sep 23 06:06:08 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testAddButtonTogglesInsteadOfDuplicating"
"","159","Removing a product from the catalog clears the badge","SauceDemoSuite","Wed Sep 23 06:06:14 UTC 2026","passed","Wed Sep 23 06:06:14 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testRemoveFromCatalogClearsBadge"
"","598","Back Home from the complete page returns to the catalog","SauceDemoSuite","Wed Sep 23 06:06:18 UTC 2026","passed","Wed Sep 23 06:06:19 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testBackHomeReturnsToProducts"
"","55","Social links point at Twitter, Facebook, and LinkedIn","SauceDemoSuite","Wed Sep 23 06:06:04 UTC 2026","passed","Wed Sep 23 06:06:04 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSocialLinks"
"","171","Continue Shopping from the cart returns to the catalog","SauceDemoSuite","Wed Sep 23 06:06:13 UTC 2026","passed","Wed Sep 23 06:06:14 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testContinueShopping"
"","464","An empty cart overview totals to zero before tax","SauceDemoSuite","Wed Sep 23 06:06:26 UTC 2026","passed","Wed Sep 23 06:06:26 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testEmptyCartOverviewSubtotalIsZero"
"","315","Price low to high sorts the catalog by ascending price","SauceDemoSuite","Wed Sep 23 06:06:05 UTC 2026","passed","Wed Sep 23 06:06:06 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByPriceLowToHigh"
"","268","Removing one of two cart lines leaves the other product","SauceDemoSuite","Wed Sep 23 06:06:15 UTC 2026","passed","Wed Sep 23 06:06:15 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testRemoveOneOfMultipleCartItems"
"","64","Login form shows username, password, and the login button","SauceDemoSuite","Wed Sep 23 06:05:56 UTC 2026","passed","Wed Sep 23 06:05:56 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginFormIsDisplayed"
"","155","Inventory cannot be opened without a session","SauceDemoSuite","Wed Sep 23 06:05:55 UTC 2026","passed","Wed Sep 23 06:05:56 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testInventoryRedirectsWhenLoggedOut"
"","550","A postal code made of letters is accepted","SauceDemoSuite","Wed Sep 23 06:06:17 UTC 2026","passed","Wed Sep 23 06:06:18 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testAlphabeticPostalCodeIsAccepted"
"","12","Inventory heading is Products","SauceDemoSuite","Wed Sep 23 06:06:03 UTC 2026","passed","Wed Sep 23 06:06:03 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testProductsHeading"
"","229","Whitespace around the username is not trimmed into a valid login","SauceDemoSuite","Wed Sep 23 06:05:58 UTC 2026","passed","Wed Sep 23 06:05:58 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testUsernameWithSurroundingSpaces"
"","536","Overview lists the cart item plus payment and shipping values","SauceDemoSuite","Wed Sep 23 06:06:29 UTC 2026","passed","Wed Sep 23 06:06:29 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testOverviewShowsItemAndDeliveryDetails"
"","156","Each catalog card shows a name and a dollar price","SauceDemoSuite","Wed Sep 23 06:06:02 UTC 2026","passed","Wed Sep 23 06:06:02 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testEachProductShowsNameAndPrice"
"","643","A completed order leaves the cart empty","SauceDemoSuite","Wed Sep 23 06:06:21 UTC 2026","passed","Wed Sep 23 06:06:22 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCartIsEmptyAfterCompletedOrder"
"","765","Checkout rejects an empty form, then completes a valid order","SauceDemoSuite","Wed Sep 23 06:06:35 UTC 2026","passed","Wed Sep 23 06:06:36 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","testCheckout"
"","180","Back to products returns to the catalog","SauceDemoSuite","Wed Sep 23 06:06:10 UTC 2026","passed","Wed Sep 23 06:06:10 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testBackToProducts"
"","230","Unknown username and password show the mismatch error","SauceDemoSuite","Wed Sep 23 06:05:55 UTC 2026","passed","Wed Sep 23 06:05:55 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testInvalidLogin"
"","367","Continuing with every field blank asks for the first name","SauceDemoSuite","Wed Sep 23 06:06:22 UTC 2026","passed","Wed Sep 23 06:06:23 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutRequiresFirstName"
"","259","Checkout from the cart opens the customer information form","SauceDemoSuite","Wed Sep 23 06:06:22 UTC 2026","passed","Wed Sep 23 06:06:22 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutOpensInformationForm"
"","337","Name Z to A sorts the catalog descending","SauceDemoSuite","Wed Sep 23 06:06:04 UTC 2026","passed","Wed Sep 23 06:06:05 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByNameDescending"
"","23","Password characters are masked","SauceDemoSuite","Wed Sep 23 06:05:58 UTC 2026","passed","Wed Sep 23 06:05:58 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testPasswordFieldIsMasked"
"","435","Closing a checkout error hides it and stays on the information step","SauceDemoSuite","Wed Sep 23 06:06:25 UTC 2026","passed","Wed Sep 23 06:06:26 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testDismissCheckoutError"
"","183","A blank username asks for the username","SauceDemoSuite","Wed Sep 23 06:05:56 UTC 2026","passed","Wed Sep 23 06:05:56 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginWithBlankUsername"
"","795","Every catalog product can be added and then removed","SauceDemoSuite","Wed Sep 23 06:06:36 UTC 2026","passed","Wed Sep 23 06:06:37 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","testAddingAndRemovingProducts"
"","453","A missing postal code is reported after the name fields are filled","SauceDemoSuite","Wed Sep 23 06:06:24 UTC 2026","passed","Wed Sep 23 06:06:24 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutRequiresPostalCode"
"","484","Valid customer information opens the overview","SauceDemoSuite","Wed Sep 23 06:06:31 UTC 2026","passed","Wed Sep 23 06:06:32 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testValidInformationOpensOverview"
"","779","All Items keeps the shopper on the catalog","SauceDemoSuite","Wed Sep 23 06:06:01 UTC 2026","passed","Wed Sep 23 06:06:01 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testAllItemsStaysOnInventory"
"","144","Opening a product shows its name, description, and price","SauceDemoSuite","Wed Sep 23 06:06:14 UTC 2026","passed","Wed Sep 23 06:06:14 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testProductDetailsMatchCatalog"
"","889","Reset App State clears the cart","SauceDemoSuite","Wed Sep 23 06:06:15 UTC 2026","passed","Wed Sep 23 06:06:16 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testResetAppStateClearsCart"
"","269","A locked account shows the locked-out error","SauceDemoSuite","Wed Sep 23 06:05:56 UTC 2026","passed","Wed Sep 23 06:05:56 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLockedOutUser"
"","1514","The cart is still populated after logout and a new login","SauceDemoSuite","Wed Sep 23 06:06:10 UTC 2026","passed","Wed Sep 23 06:06:12 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testCartPersistsAfterLogoutAndLogin"
"","158","Blank username and password report the username first","SauceDemoSuite","Wed Sep 23 06:05:56 UTC 2026","passed","Wed Sep 23 06:05:57 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginWithBlankUsernameAndPassword"
"","804","The menu lists All Items, About, Logout, and Reset App State","SauceDemoSuite","Wed Sep 23 06:06:02 UTC 2026","passed","Wed Sep 23 06:06:03 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testMenuItemsArePresentAndEnabled"
