"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","212","A wrong username with the valid password is rejected","SauceDemoSuite","Tue Sep 22 16:18:04 UTC 2026","passed","Tue Sep 22 16:18:04 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testWrongUsernameOnly"
"","726","Checkout rejects an empty form, then completes a valid order","SauceDemoSuite","Tue Sep 22 16:18:37 UTC 2026","passed","Tue Sep 22 16:18:38 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","testCheckout"
"","25","The cart icon is visible and empty before anything is added","SauceDemoSuite","Tue Sep 22 16:18:06 UTC 2026","passed","Tue Sep 22 16:18:06 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testCartIconStartsEmpty"
"","271","Refreshing the inventory page keeps the logged-in session","SauceDemoSuite","Tue Sep 22 16:18:03 UTC 2026","passed","Tue Sep 22 16:18:03 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testSessionSurvivesRefresh"
"","297","Changing the catalog sort does not drop items already in the cart","SauceDemoSuite","Tue Sep 22 16:18:16 UTC 2026","passed","Tue Sep 22 16:18:16 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testCartPersistsAfterSorting"
"","110","The same product cannot be added a second time while it is in the cart","SauceDemoSuite","Tue Sep 22 16:18:13 UTC 2026","passed","Tue Sep 22 16:18:13 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testAddButtonTogglesInsteadOfDuplicating"
"","63","Login form shows username, password, and the login button","SauceDemoSuite","Tue Sep 22 16:18:00 UTC 2026","passed","Tue Sep 22 16:18:00 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginFormIsDisplayed"
"","265","Checkout from the cart opens the customer information form","SauceDemoSuite","Tue Sep 22 16:18:26 UTC 2026","passed","Tue Sep 22 16:18:27 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutOpensInformationForm"
"","658","Overview total equals subtotal plus tax","SauceDemoSuite","Tue Sep 22 16:18:33 UTC 2026","passed","Tue Sep 22 16:18:34 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testTotalEqualsSubtotalPlusTax"
"","648","Closing the error hides the message and stays on login","SauceDemoSuite","Tue Sep 22 16:17:59 UTC 2026","passed","Tue Sep 22 16:18:00 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testDismissLoginError"
"","252","Removing the only cart line leaves the cart empty","SauceDemoSuite","Tue Sep 22 16:18:19 UTC 2026","passed","Tue Sep 22 16:18:19 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testRemoveItemFromCart"
"","778","The menu lists All Items, About, Logout, and Reset App State","SauceDemoSuite","Tue Sep 22 16:18:07 UTC 2026","passed","Tue Sep 22 16:18:08 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testMenuItemsArePresentAndEnabled"
"","433","Closing a checkout error hides it and stays on the information step","SauceDemoSuite","Tue Sep 22 16:18:29 UTC 2026","passed","Tue Sep 22 16:18:30 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testDismissCheckoutError"
"","666","Back Home from the complete page returns to the catalog","SauceDemoSuite","Tue Sep 22 16:18:23 UTC 2026","passed","Tue Sep 22 16:18:24 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testBackHomeReturnsToProducts"
"","609","Cancel on the overview returns to the catalog and keeps the cart","SauceDemoSuite","Tue Sep 22 16:18:24 UTC 2026","passed","Tue Sep 22 16:18:25 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCancelFromOverviewKeepsCart"
"","716","A completed order leaves the cart empty","SauceDemoSuite","Tue Sep 22 16:18:25 UTC 2026","passed","Tue Sep 22 16:18:26 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCartIsEmptyAfterCompletedOrder"
"","155","Back to products returns to the catalog","SauceDemoSuite","Tue Sep 22 16:18:15 UTC 2026","passed","Tue Sep 22 16:18:15 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testBackToProducts"
"","158","Removing a product from the catalog clears the badge","SauceDemoSuite","Tue Sep 22 16:18:19 UTC 2026","passed","Tue Sep 22 16:18:19 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testRemoveFromCatalogClearsBadge"
"","171","Continue Shopping from the cart returns to the catalog","SauceDemoSuite","Tue Sep 22 16:18:18 UTC 2026","passed","Tue Sep 22 16:18:18 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testContinueShopping"
"","227","A valid username with the wrong password is rejected","SauceDemoSuite","Tue Sep 22 16:18:04 UTC 2026","passed","Tue Sep 22 16:18:04 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testWrongPasswordOnly"
"","834","The cart still holds an item after returning to the catalog","SauceDemoSuite","Tue Sep 22 16:18:16 UTC 2026","passed","Tue Sep 22 16:18:17 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testCartPersistsWhenReturningToProducts"
"","5","The catalog lists every standard product","SauceDemoSuite","Tue Sep 22 16:18:08 UTC 2026","passed","Tue Sep 22 16:18:08 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testProductCount"
"","404","Continuing with every field blank asks for the first name","SauceDemoSuite","Tue Sep 22 16:18:27 UTC 2026","passed","Tue Sep 22 16:18:27 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutRequiresFirstName"
"","419","A missing last name is reported after the first name is filled","SauceDemoSuite","Tue Sep 22 16:18:27 UTC 2026","passed","Tue Sep 22 16:18:28 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutRequiresLastName"
"","139","Inventory cannot be opened without a session","SauceDemoSuite","Tue Sep 22 16:18:00 UTC 2026","passed","Tue Sep 22 16:18:00 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testInventoryRedirectsWhenLoggedOut"
"","303","Removing one of two cart lines leaves the other product","SauceDemoSuite","Tue Sep 22 16:18:19 UTC 2026","passed","Tue Sep 22 16:18:20 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testRemoveOneOfMultipleCartItems"
"","446","Values already entered stay on the form when a later field is missing","SauceDemoSuite","Tue Sep 22 16:18:30 UTC 2026","passed","Tue Sep 22 16:18:31 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testEnteredValuesStayWhenValidationFails"
"","524","Overview subtotal matches the prices of the cart items","SauceDemoSuite","Tue Sep 22 16:18:32 UTC 2026","passed","Tue Sep 22 16:18:33 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testSubtotalMatchesItemPrices"
"","291","Name Z to A sorts the catalog descending","SauceDemoSuite","Tue Sep 22 16:18:09 UTC 2026","passed","Tue Sep 22 16:18:10 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByNameDescending"
"","285","Name A to Z sorts the catalog ascending","SauceDemoSuite","Tue Sep 22 16:18:09 UTC 2026","passed","Tue Sep 22 16:18:09 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByNameAscending"
"","366","Price high to low sorts the catalog by descending price","SauceDemoSuite","Tue Sep 22 16:18:10 UTC 2026","passed","Tue Sep 22 16:18:10 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByPriceHighToLow"
"","295","Price low to high sorts the catalog by ascending price","SauceDemoSuite","Tue Sep 22 16:18:10 UTC 2026","passed","Tue Sep 22 16:18:11 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSortByPriceLowToHigh"
"","750","Every catalog product can be added and then removed","SauceDemoSuite","Tue Sep 22 16:18:38 UTC 2026","passed","Tue Sep 22 16:18:39 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","testAddingAndRemovingProducts"
"","105","Add to cart switches the button to Remove and shows a badge of 1","SauceDemoSuite","Tue Sep 22 16:18:13 UTC 2026","passed","Tue Sep 22 16:18:14 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testAddSingleItemUpdatesBadgeAndButton"
"","483","An empty cart overview totals to zero before tax","SauceDemoSuite","Tue Sep 22 16:18:30 UTC 2026","passed","Tue Sep 22 16:18:30 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testEmptyCartOverviewSubtotalIsZero"
"","570","A postal code made of letters is accepted","SauceDemoSuite","Tue Sep 22 16:18:22 UTC 2026","passed","Tue Sep 22 16:18:23 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testAlphabeticPostalCodeIsAccepted"
"","1590","The catalog menu, sort order, social links, and footer are available","SauceDemoSuite","Tue Sep 22 16:18:35 UTC 2026","passed","Tue Sep 22 16:18:37 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","checkHomepageContent"
"","940","Reset App State clears the cart","SauceDemoSuite","Tue Sep 22 16:18:20 UTC 2026","passed","Tue Sep 22 16:18:21 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testResetAppStateClearsCart"
"","755","All Items keeps the shopper on the catalog","SauceDemoSuite","Tue Sep 22 16:18:05 UTC 2026","passed","Tue Sep 22 16:18:06 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testAllItemsStaysOnInventory"
"","792","Adding a product from its details page updates the cart badge","SauceDemoSuite","Tue Sep 22 16:18:14 UTC 2026","passed","Tue Sep 22 16:18:14 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testAddToCartFromProductDetails"
"","152","Each catalog card shows a name and a dollar price","SauceDemoSuite","Tue Sep 22 16:18:07 UTC 2026","passed","Tue Sep 22 16:18:07 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testEachProductShowsNameAndPrice"
"","515","The complete page shows the dispatch message","SauceDemoSuite","Tue Sep 22 16:18:28 UTC 2026","passed","Tue Sep 22 16:18:29 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCompletePageShowsDispatchMessage"
"","185","A blank username asks for the username","SauceDemoSuite","Tue Sep 22 16:18:01 UTC 2026","passed","Tue Sep 22 16:18:01 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLoginWithBlankUsername"
"","238","The cart lists the added product with quantity 1 and its price","SauceDemoSuite","Tue Sep 22 16:18:17 UTC 2026","passed","Tue Sep 22 16:18:18 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testCartShowsAddedProduct"
"","485","Valid customer information opens the overview","SauceDemoSuite","Tue Sep 22 16:18:34 UTC 2026","passed","Tue Sep 22 16:18:34 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testValidInformationOpensOverview"
"","266","A locked account shows the locked-out error","SauceDemoSuite","Tue Sep 22 16:18:00 UTC 2026","passed","Tue Sep 22 16:18:00 UTC 2026","Tests.LoginPageTests","Login","Tests.LoginPageTests","testLockedOutUser"
"","220","An empty cart can still open checkout","SauceDemoSuite","Tue Sep 22 16:18:26 UTC 2026","passed","Tue Sep 22 16:18:26 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testCheckoutFromEmptyCartOpensInformationForm"
"","865","Every catalog product can be added and then removed from the cart","SauceDemoSuite","Tue Sep 22 16:18:12 UTC 2026","passed","Tue Sep 22 16:18:13 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testAddAllThenRemoveAll"
"","487","Overview lists the cart item plus payment and shipping values","SauceDemoSuite","Tue Sep 22 16:18:32 UTC 2026","passed","Tue Sep 22 16:18:32 UTC 2026","Tests.CheckoutTests","Checkout","Tests.CheckoutTests","testOverviewShowsItemAndDeliveryDetails"
"","318","A standard user can sign in","SauceDemoSuite","Tue Sep 22 16:18:35 UTC 2026","passed","Tue Sep 22 16:18:35 UTC 2026","Tests.SauceDemoTest","E2E Test","Tests.SauceDemoTest","testLogin"
"","55","Social links point at Twitter, Facebook, and LinkedIn","SauceDemoSuite","Tue Sep 22 16:18:09 UTC 2026","passed","Tue Sep 22 16:18:09 UTC 2026","Tests.HomepageTests","Homepage","Tests.HomepageTests","testSocialLinks"
"","146","Opening a product shows its name, description, and price","SauceDemoSuite","Tue Sep 22 16:18:18 UTC 2026","passed","Tue Sep 22 16:18:18 UTC 2026","Tests.CartTests","Cart","Tests.CartTests","testProductDetailsMatchCatalog"
